id,idade,genero,cor_raca_etnia,pcd,vive_no_brasil,estado_onde_mora,uf_onde_mora,regiao_onde_mora,regiao_de_origem,nivel_ensino,area_de_formacao,situacao_atual_de_trabalho,setor,gestor,cargo_como_gestor,cargo_atual,nivel_senioridade,faixa_salarial,anos_experiencia_na_area_dados,anos_experiencia_anterior_ti,linguagens_no_trabalho,linguagem_preferida,bancos_de_dados_no_trabalho,cloud_no_trabalho,cloud_preferida
7sn2mlcdjmn5fe92lx6mpd7sn2mlo6op,25,Masculino,Branca,Não,TRUE,Goiás (GO),GO,Centro-oeste,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,,
7smb6udqyibyplypyu7smb6xgean4enj,26,Feminino,Branca,Não,TRUE,Pernambuco (PE),PE,Nordeste,,Pós-graduação,Outras Engenharias,Empregado (CLT),Varejo,FALSE,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"Oracle, SQL SERVER",Azure (Microsoft),Azure (Microsoft)
7sdangyph9j2wim3jss7sdanqyuuez4i,35,Masculino,Parda,Não,TRUE,São Paulo (SP),SP,Sudeste,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Setor de Energia,TRUE,Gerente/Head,,,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,,,,,
7s3ewdakkstedy1cpc7s3ewdavmg97q7,25,Masculino,Branca,Não,TRUE,Bahia (BA),BA,Nordeste,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Área de Consultoria,FALSE,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,de 1 a 2 anos,Python,Python,"Amazon Athena, Google BigQuery, SQLite, MySQL, SQL SERVER, S3","Amazon Web Services (AWS), Google Cloud (GCP)",Google Cloud (GCP)
7rul17mqyrbghk7ruwz8g1ksuvs9l5jv,,Masculino,Branca,Não,TRUE,Paraíba (PB),PB,Nordeste,Norte,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Desempregado e não estou buscando recolocação,,,,,,,,,,,,,
7r752le3fls9wkdrxwbqmzc7r752leem,24,Feminino,Branca,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,TRUE,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 2.001/mês a R$ 3.000/mês,de 3 a 4 anos,Menos de 1 ano,,,,,
7qo4ye0vgjgeksyhjn07qo4ygfcugzjb,25,Feminino,Branca,Não,TRUE,Rio Grande do Sul (RS),RS,Sul,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Marketing,FALSE,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,SQL,Python,Knime,Cloud Própria,Amazon Web Services (AWS)
7qnvn6hps8pu3v1a4jlx5ecx7qnvn6hw,31,Feminino,Parda,Não,TRUE,Distrito Federal (DF),DF,Centro-oeste,,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Python,Python,"DB2, Hive",Cloud Própria,Azure (Microsoft)
7qgd5hn8w5f6x7qgefhqmyrpcszl74c5,27,Masculino,Parda,Não,TRUE,Ceará (CE),CE,Nordeste,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Somente Estudante (pós-graduação),,,,,,,,,,,,,
7qeu1rnbrjgy0fhugh7iiukd7qeu1rnb,29,Feminino,Branca,Não,TRUE,Rio Grande do Sul (RS),RS,Sul,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Agronegócios,FALSE,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Menos de 1 ano,SQL,Python,SAP HANA,"Servidores On Premise/Não utilizamos Cloud, Azure (Microsoft)",Amazon Web Services (AWS)
7q0icczxn0l3a894cbx7q0icczjyud0n,29,Prefiro não informar,Preta,Não,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,,Mestrado,Química / Física,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"Databricks, MongoDB, Hive, SQL SERVER, Google BigQuery, PostgreSQL, MySQL",Google Cloud (GCP),Não sei opinar
7q0fadyplupk9e7wa1dw7q0fadyhkdp9,30,Masculino,Branca,Não,FALSE,,,,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo fora do Brasil e trabalho para empresa de fora do Brasil,Varejo,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,de 7 a 10 anos,"SQL, Python",C/C++/C#,"SQL SERVER, MySQL, MongoDB, PostgreSQL",Google Cloud (GCP),Google Cloud (GCP)
7p99lw2tvbzhzu7ssscveb7p99livvt1,30,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,TRUE,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Menos de 1 ano,,,,,
7otvsi8nn8fidp9a7otvs5hrkdmzvrft,26,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área de Consultoria,FALSE,,Cientista de Dados/Data Scientist,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"Google BigQuery, MySQL, Oracle, Snowflake, SQL SERVER, Databricks",Google Cloud (GCP),Google Cloud (GCP)
7on9tgocr5kh6i3dkd83d7uk7on9tgoc,24,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,FALSE,,Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 3 a 4 anos,"Python, SQL",Python,"DynamoDB, Amazon Aurora ou RDS, MySQL, PostgreSQL, MongoDB, Databricks, S3",Amazon Web Services (AWS),Amazon Web Services (AWS)
7okd61dc8le70dcjn3v7okd6x8mjrbk7,33,Feminino,Branca,Não,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,Sul,Doutorado ou Phd,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Empregado (CLT),Tecnologia/Fábrica de Software,TRUE,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,,,,,
7oig90fz534i49yu7wx1ml7oig90fzb1,32,Masculino,Parda,Não,TRUE,Ceará (CE),CE,Nordeste,,Não tenho graduação formal,,Freelancer,Varejo,FALSE,,Analista de Suporte/Analista Técnico,Sênior,de R$ 3.001/mês a R$ 4.000/mês,Mais de 10 anos,de 5 a 6 anos,SQL,Python,"SQL SERVER, MySQL, Firebase, Firebird","Cloud Própria, Servidores On Premise/Não utilizamos Cloud",Amazon Web Services (AWS)
7o44uim9yhyso257e7o4aiqom6lqsgrq,29,Feminino,Parda,Não,TRUE,Ceará (CE),CE,Nordeste,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 7 a 10 anos,"SQL, Python",Python,"Google BigQuery, Databricks",Google Cloud (GCP),Não sei opinar
7o40jhzsy9cqf5c6y0pz7o40jg3tnn9w,37,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,Empregado (CLT),Marketing,FALSE,,Analista de BI/BI Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,SQL,C/C++/C#,PowerBI,Cloud Própria,Não sei opinar
7ntfdoiiuhvia5s8igjd99o7ntfdfv1g,28,Feminino,Branca,Não,TRUE,Santa Catarina (SC),SC,Sul,,Graduação/Bacharelado,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,,,,,
7nnh838dg3bhxp54swi7nnh8hmgso93p,,Feminino,Parda,Não,TRUE,Bahia (BA),BA,Nordeste,,Não tenho graduação formal,,Estagiário,Setor Público,FALSE,,Analista de Dados/Data Analyst,Júnior,Menos de R$ 1.000/mês,Menos de 1 ano,Menos de 1 ano,"R, Python",R,PostgreSQL,Cloud Própria,Google Cloud (GCP)
7n2c8n1qmj9e0qsxcw7n2c8nc2qndwl9,26,Masculino,Parda,Não,TRUE,Rio Grande do Norte (RN),RN,Nordeste,,Mestrado,Outras Engenharias,Empregado (CLT),Varejo,FALSE,,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,de 3 a 4 anos,"Python, Scala",Scala,"MongoDB, Databricks, Oracle, Google BigQuery, S3","Azure (Microsoft), Google Cloud (GCP)",Amazon Web Services (AWS)
7m7zm7t8lb7vxr6l697m7zm70nv0akq8,32,Feminino,Branca,Não,TRUE,Espírito Santo (ES),ES,Sudeste,Sudeste,Graduação/Bacharelado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Analista de Suporte/Analista Técnico,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Menos de 1 ano,Não utilizo nenhuma das linguagens listadas,Python,MySQL,"Cloud Própria, Google Cloud (GCP)",Não sei opinar
7m11am2f0j6z80g7m11amuwd9b6bvvbs,25,Masculino,Parda,Não,TRUE,São Paulo (SP),SP,Sudeste,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Seguros ou Previdência,FALSE,,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"Presto, Amazon Athena, S3",Amazon Web Services (AWS),Amazon Web Services (AWS)
7l3olkan6hcjkokso97l3oceblowqbyw,38,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,TRUE,Gerente/Head,,,de R$ 25.001/mês a R$ 30.000/mês,de 7 a 10 anos,de 3 a 4 anos,,,,,
7l34rq9ffnutts712gbrzo7l34rq9fn4,43,Masculino,Parda,Não,TRUE,Pernambuco (PE),PE,Nordeste,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Marketing,TRUE,Gerente/Head,,,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Menos de 1 ano,,,,,
7knwgfut3dnsnepn7knnjmorcbcp8bk6,28,Masculino,Branca,Não,TRUE,Santa Catarina (SC),SC,Sul,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Educação,FALSE,,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Python, SQL",Python,"Google BigQuery, S3, PostgreSQL","Google Cloud (GCP), Amazon Web Services (AWS)",Google Cloud (GCP)
7kaxss5vgqsltig6igx7kaxs5kl2dn5x,36,Masculino,Parda,Não,TRUE,São Paulo (SP),SP,Sudeste,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Área da Saúde,TRUE,Team Leader/Tech Leader,,,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,de 5 a 6 anos,,,,,
7kailoat72qks7kaowostsngg1p1omcs,27,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Finanças ou Bancos,FALSE,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,Google BigQuery,Google Cloud (GCP),Google Cloud (GCP)
7ka7mpaa9zp3djaqqc7ka7mpqmb9ybia,38,Feminino,Branca,Não,TRUE,Paraná (PR),PR,Sul,,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Agronegócios,FALSE,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Menos de 1 ano,Python,Python,MySQL,Servidores On Premise/Não utilizamos Cloud,Amazon Web Services (AWS)
7k9cutzymj66zh5k41hg7k9cuwkkvnlx,31,Feminino,Branca,Não,TRUE,Minas Gerais (MG),MG,Sudeste,Sudeste,Graduação/Bacharelado,Outra opção,Somente Estudante (graduação),,,,,,,,,,,,,
7k8tsp4zmqsmu0vwv47k8tsp4zm7jwz7,28,Feminino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,"Desempregado, buscando recolocação",,,,,,,,,,,,,
7jq1queacl78b79s9qabcj9vgqys223e,26,Masculino,Branca,Não,TRUE,Pernambuco (PE),PE,Nordeste,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,,
7jivsflmw07g1lc7zvdr27jivsfllqwr,44,Feminino,Parda,Não,TRUE,Distrito Federal (DF),DF,Centro-oeste,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,,,,,
7jipegbeq1tvn377jipz5oy950d4b8cp,29,Masculino,Preta,Não,TRUE,Bahia (BA),BA,Nordeste,,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Freelancer,Tecnologia/Fábrica de Software,TRUE,Gerente/Head,,,de R$ 1.001/mês a R$ 2.000/mês,de 4 a 6 anos,de 3 a 4 anos,,,,,
7jbw41nrhonesrqwyfry7jbw41nnweiy,28,Masculino,Parda,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Python, SQL",Python,"S3, SQL SERVER, Elaticsearch, Amazon Athena, MySQL","Amazon Web Services (AWS), Google Cloud (GCP)",Amazon Web Services (AWS)
7it7jduqouy6zvg87it7jdu14c4fzovk,26,Masculino,Branca,Não,TRUE,Paraná (PR),PR,Sul,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,FALSE,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 1 a 2 anos,"Python, SQL",Python,"MongoDB, PostgreSQL, SQLite, S3, MySQL","Oracle Cloud, Amazon Web Services (AWS)",Amazon Web Services (AWS)
7ihma2lj61sktwc746pe7ihmacf7a1ro,,Masculino,Amarela,Não,TRUE,São Paulo (SP),SP,Sudeste,,Pós-graduação,Outras Engenharias,Empregado (CLT),Setor Público,FALSE,,Outras Engenharias (não inclui dev),Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,de 1 a 2 anos,Não utilizo nenhuma das linguagens listadas,Python,Microsoft Access,Azure (Microsoft),Azure (Microsoft)
7ifiiu6ttdn1cg3a7i9kdcldfx9pi9ze,27,Masculino,Parda,Não,TRUE,Espírito Santo (ES),ES,Sudeste,Sudeste,Pós-graduação,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Área de Consultoria,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Menos de 1 ano,"SQL, Python",Python,"Databricks, SQL SERVER","Servidores On Premise/Não utilizamos Cloud, Azure (Microsoft), Amazon Web Services (AWS)",Azure (Microsoft)
7ic2mayvx4bj7i3wqyt9vt4qca330s3w,26,Feminino,Prefiro não informar,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,FALSE,,Analista de Negócios/Business Analyst,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,Databricks,Azure (Microsoft),Não sei opinar
7i6oijf4hhgb7i6o4g5sbj26cmbqm7yw,32,Masculino,Branca,Não,TRUE,Rio Grande do Sul (RS),RS,Sul,,Doutorado ou Phd,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Varejo,FALSE,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"Google BigQuery, SAP HANA",Google Cloud (GCP),Google Cloud (GCP)
7htjudcltjmr5g6er86z47htju8u6r5y,37,Feminino,Branca,Não,TRUE,Rio Grande do Sul (RS),RS,Sul,,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Varejo,FALSE,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"Databricks, Oracle, HBase","Oracle Cloud, Azure (Microsoft)",Azure (Microsoft)
7hhsmgdzwm3dxn2rnpw7hhsmg1znefj8,32,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Finanças ou Bancos,FALSE,,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Python, SQL, R",Python,"Amazon Redshift, S3, MySQL, DynamoDB",Amazon Web Services (AWS),Amazon Web Services (AWS)
7h27ppbk6v9r7q9o947hh5xmi5sw42bm,50,Masculino,Branca,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Pós-graduação,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Outra Opção,TRUE,Gerente/Head,,,de R$ 20.001/mês a R$ 25.000/mês,de 7 a 10 anos,Mais de 10 anos,,,,,
7h0z01jqtf3vu9nlattqua7h0z0142ej,34,Masculino,Parda,Não,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,"Desempregado, buscando recolocação",,,,,,,,,,,,,
7gx6zq22y1vbq7vy8f7gx6za0lnyr8e7,43,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,FALSE,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,SQL SERVER,Servidores On Premise/Não utilizamos Cloud,Amazon Web Services (AWS)
7gnzbeifkx8k4awoha67gneq5m0j130v,36,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,TRUE,Supervisor/Coordenador,,,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,Menos de 1 ano,,,,,
7gcgeq76a6y747gcgeqnfo47cloh33w1,52,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Setor de Energia,FALSE,,Outra Opção,Júnior,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não utilizo nenhuma das linguagens listadas,Python,Microsoft Access,One Drive,Não sei opinar
7g1tq862a9hi92so7g1tssakgttxka8j,35,Feminino,Preta,Não,TRUE,Pernambuco (PE),PE,Nordeste,,Pós-graduação,Ciências Sociais,Servidor Público,Educação,TRUE,Team Leader/Tech Leader,,,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,,,,,
7fwg6bx5v9n8je2ld7fwg87xxjkqj958,23,Masculino,Parda,Não,TRUE,Pernambuco (PE),PE,Nordeste,,Estudante de Graduação,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,,,,
7fvlngdkw8wf8wb0m7fvlnqh1o54uo7u,30,Masculino,Branca,Não,TRUE,Paraná (PR),PR,Sul,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Outra Opção,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 1 a 2 anos,SQL,Python,Oracle,Amazon Web Services (AWS),Amazon Web Services (AWS)
7f4tv4afa9xswijueep7f4tv4u1c7quc,26,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,FALSE,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,de 3 a 4 anos,Não utilizo nenhuma das linguagens listadas,Python,MongoDB,Amazon Web Services (AWS),Amazon Web Services (AWS)
7egr6rsg1romvpimow4j97egr6rsgzhn,36,Masculino,Branca,Não,TRUE,São Paulo (SP),SP,Sudeste,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área de Consultoria,TRUE,Team Leader/Tech Leader,,,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,de 3 a 4 anos,,,,,
7dz763wustkyjn63jh4ai2l7dz763w0a,23,Masculino,Branca,Não,TRUE,Paraná (PR),PR,Sul,,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empregado (CLT),Agronegócios,FALSE,,Analista de BI/BI Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,R,R,Oracle,Servidores On Premise/Não utilizamos Cloud,Amazon Web Services (AWS)
7d9slq5m56mye9tds137d9sljwl1amoc,32,Masculino,Branca,Não,TRUE,Minas Gerais (MG),MG,Sudeste,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Setor Imobiliário/ Construção Civil,FALSE,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"SQL, Python",Python,"Amazon Athena, Hive, Amazon Redshift, MySQL, Presto, Databricks",Amazon Web Services (AWS),Amazon Web Services (AWS)
